,Unnamed: 0,index,contract_id,ico,dlhy_nedoplatky,pohladavky_statu,employees,competition,money_saved,money_spent,sales,profit,company_age
1545,2140,2140,413363,36382914.0,0,0,20,2,0.0,12900.0,10469046.0,464414,7835.0
1546,2144,2144,406367,36441635.0,0,0,10,2,0.0,388500.0,1812547.0,24674,5150.0
1547,2146,2146,411258,17316260.0,0,0,50,3,13.3886,777200.0,10392833.0,391278,10594.0
1548,2147,2147,408592,35860073.0,0,0,50,3,28.0829,675778.0,6079416.0,207167,6160.0
1549,2148,2148,413326,46474455.0,0,0,3,2,0.9649,133791.0,1070522.0,26706,3053.0
1550,2149,2149,413326,46474455.0,0,0,3,2,33.9549,11583.0,1070522.0,26706,3053.0
1551,2150,2150,403356,36785512.0,0,0,150,3,0.0,45000.0,18439176.0,2027063,4717.0
1552,2151,2151,412898,31612989.0,0,0,50,1,0.0,58829.0,5424791.0,706370,9383.0
1553,2152,2152,408273,31698077.0,0,0,5,2,32.9483,41556.0,554666.0,6072,9316.0
1554,2153,2153,413833,31318762.0,0,0,250,1,11.3216,208000.0,28795423.0,2633733,10292.0
1555,2155,2155,412087,31616089.0,0,0,50,3,2.1019,314817.0,4132681.0,77458,9339.0
1556,2156,2156,412106,43989268.0,0,0,100,3,0.1168,885217.0,36033948.0,2181755,4459.0
1557,2157,2157,412106,43989268.0,0,0,100,3,28.3937,884183.0,36033948.0,2181755,4459.0
1558,2158,2158,410722,35912782.0,0,0,25,4,8.5205,327833.0,4224304.0,268829,5613.0
1559,2159,2159,410520,36579009.0,0,0,5,7,0.0,1209200.0,548519.0,111808,5852.0
1560,2160,2160,410520,44014091.0,0,0,10,7,0.0,1209200.0,559939.0,49334,4398.0
1561,2161,2161,410520,36411051.0,0,0,3,7,0.0,1209200.0,52673.0,-21387,6225.0
1562,2162,2162,410520,31672655.0,0,0,10,7,0.0,1209200.0,509151.0,12610,9837.0
1563,2163,2163,410520,36572047.0,0,0,10,7,0.0,1209200.0,1147870.0,4431,6131.0
1564,2165,2165,413321,36712736.0,0,0,10,6,9.7097,3100.0,1251631.0,96118,4885.0
1565,2167,2167,405678,35819081.0,0,0,50,1,0.0032,219175.0,16916661.0,818350,6814.0
1566,2168,2168,410843,44820551.0,0,0,10,6,19.3262,369090.0,8085563.0,582288,3920.0
1567,2169,2169,412881,31573258.0,0,0,10,3,7.4292,333078.0,2902809.0,115904,10033.0
1568,2171,2171,412822,50720350.0,1,0,50,1,1.2770000000000001,1018000.0,6761866.0,378,1176.0
1569,2172,2172,410020,35727578.0,0,0,3,1,0.0,11201.0,1885386.0,137835,8255.0
1570,2173,2173,410020,35727578.0,0,0,3,1,0.0,11201.0,1885386.0,137835,8255.0
1571,2175,2175,413296,36712736.0,0,0,10,6,4.5752,14666.0,1251631.0,96118,4885.0
1572,2176,2176,412340,36396605.0,0,0,5,7,34.258,177182.0,621829.0,13529,7030.0
1573,2181,2181,406423,36055697.0,0,0,10,1,2.2859000000000003,254953.0,1323430.0,55401,6475.0
1574,2182,2182,406503,36278211.0,0,0,10,3,1.6906,62699.0,2856009.0,25891,5233.0
1575,2183,2183,411413,36278211.0,0,0,10,2,0.5695,611793.0,2856009.0,25891,5233.0
1576,2184,2184,407028,31680321.0,0,0,25,3,7.193,1821440.0,3198071.0,78176,9616.0
1577,2185,2185,412401,44020091.0,0,0,20,3,1.0534,111070.0,5204139.0,513124,4432.0
1578,2186,2186,412401,44020091.0,0,0,20,3,1.2618,44461.0,5204139.0,513124,4432.0
1579,2187,2187,412401,44020091.0,0,0,20,3,1.642,24299.0,5204139.0,513124,4432.0
1580,2188,2188,413611,36053694.0,0,0,25,2,1.2243,116477.0,12914816.0,313990,6596.0
1581,2192,2192,407374,46420096.0,1,0,3,3,7.308000000000002,37165.0,298524.0,-36766,3101.0
1582,2193,2193,407374,35951133.0,0,0,2,3,5.4428,192106.0,230845.0,43933,5368.0
1583,2194,2194,413463,31410952.0,0,0,50,2,10.8638,134999.0,15024655.0,1052820,10249.0
1584,2195,2195,412507,31431747.0,0,0,25,3,1.0295999999999998,77700.0,11351135.0,56285,9893.0
1585,2198,2198,412909,44243481.0,0,0,10,8,4.0280999999999985,223232.0,1336357.0,315,4290.0
1586,2199,2199,410369,36326372.0,0,0,5,5,13.4005,216000.0,1271188.0,11415,6392.0
1587,2200,2200,413360,46474455.0,0,0,3,4,0.9355,84763.0,1070522.0,26706,3053.0
1588,2201,2201,403578,44631421.0,0,0,1,3,0.0,122200.0,146149.0,4959,4047.0
1589,2202,2202,403578,44631421.0,0,0,1,3,0.0,71200.0,146149.0,4959,4047.0
1590,2203,2203,409026,46729429.0,0,0,10,1,7.943600000000001,12765.0,7276439.0,198731,2837.0
1591,2204,2204,409026,36370053.0,0,0,5,2,44.8298,60268.0,1504288.0,179787,8430.0
1592,2205,2205,409026,46729429.0,0,0,10,2,22.2448,29580.0,7276439.0,198731,2837.0
1593,2206,2206,412074,34096116.0,0,0,25,2,5.4946,448000.0,4473520.0,30281,9600.0
1594,2207,2207,412807,36442003.0,0,0,10,6,4.8152,875140.0,1431126.0,214511,5139.0
1595,2208,2208,413467,31397549.0,1,0,50,3,0.3003,50275.0,50129706.0,404802,9072.0
1596,2209,2209,410018,31600042.0,0,0,25,7,27.3073,317073.0,1695961.0,394,9584.0
1597,2210,2210,401301,31643949.0,0,0,10,2,0.2115,157010.0,3006776.0,31675,8857.0
1598,2211,2211,401301,31643949.0,0,0,10,2,0.5884,44527.0,3006776.0,31675,8857.0
1599,2212,2212,401301,31643949.0,0,0,10,2,42.5712,44265.0,3006776.0,31675,8857.0
1600,2213,2213,401301,31643949.0,0,0,10,3,0.5345,77078.0,3006776.0,31675,8857.0
1601,2214,2214,401301,31681051.0,0,0,20,3,0.4616,29031.0,8729225.0,96482,9652.0
1602,2215,2215,406067,31606075.0,0,0,10,3,0.5105000000000001,134386.0,3696049.0,343339,9494.0
1603,2216,2216,412040,44420641.0,0,0,10,2,0.4152,1782400.0,2305167.0,166641,4222.0
1604,2217,2217,411377,31396674.0,0,0,100,2,0.0,3800000.0,12219371.0,3006571,9087.0
1605,2218,2218,409468,46063200.0,0,0,5,2,0.1252,157331.0,436513.0,15536,3327.0
1606,2219,2219,413033,35825162.0,0,0,5,1,7.2217,92000.0,391706.0,12347,6735.0
1607,2220,2220,412305,31602029.0,0,0,250,2,0.1176,170000.0,16361630.0,366573,9555.0
1608,2221,2221,401578,43979033.0,0,0,5,1,9.001199999999997,746460.0,614613.0,-26281,4454.0
1609,2223,2223,412819,31355161.0,0,0,500,1,0.1847,289727.0,209739736.0,3939061,9794.0
1610,2224,2224,413337,36024210.0,0,0,2,3,0.1334,176926.0,535528.0,6177,8242.0
1611,2225,2225,413337,36024210.0,0,0,2,3,2.3325,8703.0,535528.0,6177,8242.0
1612,2226,2226,412080,31443842.0,0,0,25,2,0.0,1209520.0,1238374.0,22279,9691.0
1613,2228,2228,410419,35829583.0,0,0,5,3,2.2339,62000.0,1572712.0,56564,6678.0
1614,2229,2229,411798,34140425.0,0,1,150,3,7.2917,9331200.0,172217981.0,2638723,8746.0
1615,2230,2230,407166,36655562.0,0,0,1,2,10.693,198054.0,497188.0,20582,5033.0
1616,2232,2232,412081,47958383.0,0,0,5,3,0.0,1079166.0,350782.0,76062,1995.0
1617,2233,2233,412081,47958383.0,0,0,5,3,0.0,211059.0,350782.0,76062,1995.0
1618,2234,2234,410144,36820652.0,0,1,0,3,8.5944,295425.0,983771.0,156216,4636.0
1619,2235,2235,411890,36726885.0,0,0,3,1,0.0684,233983.0,1337818.0,6493,4851.0
1620,2237,2237,409118,34113924.0,0,0,250,3,10.4457,1436.0,319548045.0,1503146,9241.0
1621,2238,2238,409118,34113924.0,0,0,250,2,12.4928,5179.0,319548045.0,1503146,9241.0
1622,2239,2239,409118,34113924.0,0,0,250,2,2.9221,2464.0,319548045.0,1503146,9241.0
1623,2240,2240,409118,31625657.0,0,1,500,2,29.564200000000003,2392.0,506624672.0,2283408,9180.0
1624,2241,2241,409118,34113924.0,0,0,250,2,5.3298,3396.0,319548045.0,1503146,9241.0
1625,2242,2242,409118,34113924.0,0,0,250,2,4.4053,78836.0,319548045.0,1503146,9241.0
1626,2243,2243,409118,34113924.0,0,0,250,3,34.9167,12000.0,319548045.0,1503146,9241.0
1627,2244,2244,412777,35815256.0,0,0,500,6,9.8582,177497.0,1109526000.0,220935000,6878.0
1628,2245,2245,412266,31606598.0,0,0,10,3,20.0462,289835.0,2528049.0,164127,9481.0
1629,2246,2246,413176,31612989.0,0,0,50,1,0.0,188710.0,5424791.0,706370,9383.0
1630,2247,2247,413185,36659126.0,0,0,10,1,3.3576,1787.0,1085139.0,28534,5024.0
1631,2249,2249,405512,36017671.0,0,0,10,3,3.2033,107700.0,4998035.0,53788,8480.0
1632,2250,2250,405512,36017671.0,0,0,10,3,19.9309,104250.0,4998035.0,53788,8480.0
1633,2251,2251,405512,36017671.0,0,0,10,2,3.4178,130200.0,4998035.0,53788,8480.0
1634,2252,2252,403240,36307599.0,0,0,25,3,8.572799999999999,124580.0,4889338.0,26694,7694.0
1635,2253,2253,412387,50909142.0,0,0,50,3,6.875000000000001,320000.0,9962646.0,62112,1070.0
1636,2256,2256,413715,44645686.0,0,0,1,1,0.0,73122.0,5965362.0,174887,4087.0
1637,2257,2257,412399,31563732.0,0,0,250,9,23.0429,511029.0,17654998.0,10792,10215.0
1638,2258,2258,160822,31697411.0,0,0,10,1,0.9981,33163.0,1206417.0,7654,9332.0
1639,2260,2260,406171,31374638.0,0,0,5,2,3.696,162880.0,2889157.0,237331,9453.0
1640,2261,2261,406171,31374638.0,0,0,5,2,11.5534,156860.0,2889157.0,237331,9453.0
1641,2264,2264,406754,31651402.0,0,0,500,10,47.8074,985097.0,64164000.0,70000,10226.0
1642,2265,2265,412950,36659126.0,0,0,10,1,12.9982,4993.0,1085139.0,28534,5024.0
1643,2266,2266,412207,43779280.0,0,0,10,3,3.5465000000000004,220725.0,1080289.0,34882,4577.0
1644,2267,2267,410752,31326650.0,0,0,250,2,0.8571000000000001,7560000.0,71898259.0,2282408,10172.0
1645,2268,2268,409267,31669697.0,0,0,25,3,7.8955,379205.0,2408677.0,55630,9891.0
1646,2269,2269,401413,31641440.0,0,0,25,2,0.7169,303788.0,8927866.0,376356,8900.0
1647,2270,2270,404646,50068849.0,0,0,5,2,-1.1667,360000.0,1824683.0,120446,1604.0
1648,2271,2271,404646,50068849.0,0,0,5,2,-1.1667,364200.0,1824683.0,120446,1604.0
1649,2272,2272,404646,50068849.0,0,0,5,2,-0.1667,360000.0,1824683.0,120446,1604.0
1650,2273,2273,412704,36532053.0,0,0,25,1,3.6314,175000.0,3641089.0,-93690,7646.0
1651,2276,2276,412145,36402249.0,0,0,5,2,-1.2367,158000.0,706209.0,92429,6733.0
1652,2278,2278,403511,31374638.0,0,0,5,3,0.0,510000.0,2889157.0,237331,9453.0
1653,2279,2279,410842,17330165.0,0,0,150,4,1.1247,481364.0,14087778.0,62618,10417.0
1654,2280,2280,411262,36716235.0,0,0,10,3,16.785700000000002,286303.0,3316853.0,257050,4879.0
1655,2282,2282,407797,31438806.0,0,0,3,4,1.7482000000000002,279893.0,1573256.0,12655,9802.0
1656,2283,2283,407883,36449717.0,0,0,50,2,5.2827,526831.0,12448812.0,82999,8248.0
1657,2284,2284,406130,45000093.0,0,0,2,3,0.0369,129965.0,693003.0,18081,3858.0
1658,2285,2285,406130,45000093.0,0,0,2,3,0.3025,73056.0,693003.0,18081,3858.0
1659,2286,2286,401435,31631134.0,0,0,150,3,0.3522,281360.0,28546883.0,425561,9086.0
1660,2287,2287,404517,36306100.0,1,0,10,2,0.0,2411800.0,2183195.0,198693,7815.0
1661,2288,2288,412026,31659641.0,0,0,100,2,0.3404,105750.0,7585649.0,419411,10066.0
1662,2290,2290,404912,36596086.0,0,0,2,2,0.8569,1167.0,2919217.0,219693,5386.0
1663,2291,2291,404912,36286451.0,0,0,10,3,0.5417,128496.0,1887871.0,35818,5159.0
1664,2292,2292,411771,35849258.0,0,0,25,1,0.0,32000.0,8656750.0,565722,6345.0
1665,2293,2293,411771,35757329.0,0,0,20,1,0.00030000000000000003,313636.0,10642212.0,610258,7819.0
1666,2294,2294,411771,35849258.0,0,0,25,1,0.00030000000000000003,313635.0,8656750.0,565722,6345.0
1667,2295,2295,407925,36374784.0,0,0,25,2,1.9099,197027.0,6616693.0,483781,8245.0
1668,2296,2296,404518,36209015.0,0,0,3,2,0.0,178500.0,1133183.0,17662,6814.0
1669,2297,2297,405524,44724900.0,0,0,1,4,0.5723,650000.0,336999.0,-2547,4044.0
1670,2299,2299,412135,17317282.0,0,0,500,14,35.8315,435555.0,146410075.0,4344207,10552.0
1671,2305,2305,410539,45979375.0,0,0,3,2,21.6992,218289.0,758522.0,27419,3407.0
1672,2306,2306,404588,46219129.0,0,0,1,3,0.0938,209997.0,392088.0,12701,3215.0
1673,2308,2308,412341,31318762.0,0,0,250,1,3.16,31994.0,28795423.0,2633733,10292.0
1674,2309,2309,410467,31344399.0,0,0,20,4,35.2227,49400.0,6000723.0,640829,9922.0
1675,2310,2310,410467,31350780.0,0,1,25,2,42.2799,32000.0,30210950.0,2044624,9838.0
1676,2312,2312,408118,46241370.0,0,0,5,2,3.2254,73573.0,1113387.0,-7011,3226.0
1677,2313,2313,403575,36049841.0,0,0,25,2,13.952899999999998,85000.0,6952008.0,1119290,6838.0
1678,2314,2314,403575,31725791.0,0,0,10,3,48.8531,73140.0,2577491.0,106747,8773.0
1679,2315,2315,403575,31725791.0,0,0,10,3,0.0,143000.0,2577491.0,106747,8773.0
1680,2317,2317,409082,36242284.0,0,0,5,2,0.1316,380000.0,1226239.0,157193,6975.0
1681,2318,2318,411343,35815256.0,0,0,500,2,42.9733,6750000.0,1109526000.0,220935000,6878.0
1682,2319,2319,403553,31596363.0,0,0,5,3,2.0650000000000004,1067034.0,2119992.0,85531,9640.0
1683,2320,2320,403553,31596363.0,0,0,5,3,20.6538,1045000.0,2119992.0,85531,9640.0
1684,2321,2321,403553,31596363.0,0,0,5,3,2.0511,1317013.0,2119992.0,85531,9640.0
1685,2323,2323,404987,31322301.0,0,0,100,5,40.1831,288380.0,40815701.0,338051,10226.0
1686,2324,2324,412531,48146676.0,0,0,250,1,0.0,153690.0,40099070.0,1326776,1819.0
1687,2325,2325,405028,34098674.0,0,0,10,4,0.8619,397593.0,1316408.0,32905,9530.0
1688,2326,2326,408738,31687849.0,0,0,5,2,12.0964,443668.0,1687431.0,252438,9516.0
1689,2327,2327,408528,36328294.0,0,0,5,5,1.0465,184426.0,1064016.0,52838,6247.0
1690,2328,2328,157210,44361882.0,0,0,10,3,1.8561,2098065.0,15794793.0,1060844,4264.0
1691,2329,2329,411960,36048101.0,0,0,3,3,1.4948,104563.0,606476.0,451,6930.0
1692,2330,2330,411960,36048101.0,0,0,3,3,5.4449,10946.0,606476.0,451,6930.0
1693,2331,2331,403239,31614353.0,0,0,10,2,12.9513,948033.0,3991939.0,-9392,9360.0
1694,2332,2332,411846,36851264.0,0,0,5,3,2.2861,49123.0,4725046.0,81086,4569.0
1695,2333,2333,411447,31353746.0,0,0,150,2,0.0,147839.0,36750999.0,438081,9800.0
1696,2334,2334,401281,36596086.0,0,0,2,3,0.6207,216846.0,2919217.0,219693,5386.0
1697,2335,2335,401281,36286451.0,0,0,10,4,1.0921,64369.0,1887871.0,35818,5159.0
1698,2336,2336,410003,36442160.0,0,0,5,3,0.0,700000.0,8974215.0,734392,5136.0
1699,2337,2337,410003,36442160.0,0,0,5,3,0.0,1800000.0,8974215.0,734392,5136.0
1700,2339,2339,410808,31410855.0,0,0,5,4,0.0,196280.0,370563.0,3622,10255.0
1701,2340,2340,411445,35693487.0,0,0,20,2,19.4746,118000.0,6083445.0,283888,8716.0
1702,2341,2341,405339,36194824.0,0,0,100,3,27.8573,52422000.0,49007308.0,223964,7462.0
1703,2342,2342,411912,44599854.0,0,0,1,1,0.1284,59957.0,308248.0,36264,4069.0
1704,2343,2343,411741,36205168.0,0,0,10,1,0.7372,291515.0,1399149.0,43401,6985.0
1705,2344,2344,409681,36418633.0,0,0,5,3,25.6563,984857.0,3374882.0,15591,5837.0
1706,2346,2346,412166,31612989.0,0,0,50,1,0.0,199585.0,5424791.0,706370,9383.0
1707,2347,2347,411829,31322832.0,0,0,2000,1,1.8113,123610.0,3823833000.0,106218000,10226.0
1708,2351,2351,410666,36302953.0,0,0,25,2,25.3253,188428.0,1560869.0,72819,8065.0
1709,2352,2352,411159,31657010.0,0,0,100,3,2.9117,180000.0,11117215.0,212796,10118.0
1710,2356,2356,411394,35757329.0,0,0,20,1,0.0,977060.0,10642212.0,610258,7819.0
1711,2357,2357,411394,17312001.0,0,1,25,1,0.0,2345288.0,20394341.0,852154,10580.0
1712,2360,2360,405598,36022047.0,0,0,3000,3,0.0,8300000.0,82554003.0,-17965311,8339.0
1713,2362,2362,412572,31349935.0,0,0,100,1,0.0,88154.0,19004433.0,249800,9849.0
1714,2363,2363,411905,43844456.0,0,0,25,3,9.8045,368423.0,1064314.0,15604,4528.0
1715,2365,2365,411602,36280437.0,0,0,10,1,0.0,777000.0,1178637.0,125006,5187.0
1716,2366,2366,406296,47357878.0,1,0,50,3,0.613,396420.0,1296284.0,130080,2410.0
1717,2367,2367,410503,36432288.0,0,0,100,4,18.3357,3500000.0,2496649.0,463510,5411.0
1718,2368,2368,406572,31631134.0,0,0,150,2,0.944,320558.0,28546883.0,425561,9086.0
1719,2370,2370,405727,17309565.0,0,0,25,2,0.5123,627213.0,8330214.0,28253,10642.0
1720,2371,2371,412148,31699090.0,0,0,100,4,20.3111,205932.0,34553570.0,514535,9306.0
1721,2372,2372,411689,36456861.0,1,0,25,2,6.1292,713700.0,2605568.0,1457,7930.0
1722,2373,2373,409207,36554812.0,0,0,25,6,44.7732,1182166.0,4565361.0,248184,6041.0
1723,2374,2374,411661,31322832.0,0,0,2000,1,0.0,109473.0,3823833000.0,106218000,10226.0
1724,2377,2377,401307,36596086.0,0,0,2,3,36.0184,383250.0,2919217.0,219693,5386.0
1725,2379,2379,408424,36740519.0,0,0,10,10,37.5364,974853.0,27329827.0,717157,4822.0
1726,2380,2380,408424,31563732.0,0,0,250,10,13.3883,137456.0,17654998.0,10792,10215.0
1727,2381,2381,411562,36187232.0,0,0,10,5,6.8868,233040.0,3102536.0,134284,7842.0
1728,2382,2382,408420,48146676.0,0,0,250,1,5.1852,162000.0,40099070.0,1326776,1819.0
1729,2383,2383,411358,36168335.0,1,0,150,2,0.1948,293119.0,13054967.0,-713084,8520.0
1730,2384,2384,410772,36193241.0,0,0,25,1,0.5610999999999999,190000.0,2167572.0,515667,7540.0
1731,2385,2385,410972,31628605.0,0,0,50,5,37.0874,383179.0,16337779.0,152856,9123.0
1732,2386,2386,403379,31596363.0,0,0,5,3,1.3312,679035.0,2119992.0,85531,9640.0
1733,2387,2387,403379,31596363.0,0,0,5,3,0.9121,302711.0,2119992.0,85531,9640.0
1734,2388,2388,410925,46590960.0,0,0,3,3,-0.6786000000000001,475275.0,985714.0,29116,2955.0
1735,2389,2389,410630,36361127.0,0,0,150,2,3.9531,102730.0,15331798.0,1026917,5095.0
1736,2390,2390,400219,35745401.0,0,0,25,1,-1.1864,59000.0,2829689.0,211057,8037.0
1737,2393,2393,155385,46370218.0,0,0,10,9,0.0,43977892.0,1827117.0,42694,3107.0
1738,2394,2394,408276,36025500.0,0,0,25,2,0.0,154316.0,2030250.0,108128,8211.0
1739,2395,2395,410955,31327931.0,1,0,25,4,0.2017,265736.0,12631477.0,-145271,10165.0
1740,2397,2397,403410,36017671.0,0,0,10,3,18.8876,431500.0,4998035.0,53788,8480.0
1741,2398,2398,403410,36415600.0,0,0,10,3,0.301,51822.0,5206646.0,12175,5949.0
1742,2399,2399,410240,31602029.0,0,0,250,2,16.835900000000002,290000.0,16361630.0,366573,9555.0
1743,2400,2400,408254,35763469.0,0,1,2000,3,36.0622,247636.0,713495000.0,106302000,7700.0
1744,2401,2401,411497,46068864.0,1,0,1,2,3.762,56460.0,21313.0,-18707,3325.0
1745,2403,2403,402950,44645546.0,0,0,5,14,0.0,200141.0,13366524.0,393016,4086.0
1746,2404,2404,402950,36413151.0,0,0,2,14,0.0,200141.0,2043521.0,48070,6077.0
1747,2407,2407,402950,36598089.0,0,0,10,14,0.0,200141.0,1164304.0,34201,5325.0
1748,2408,2408,402950,45979341.0,0,0,2,14,0.0,200141.0,215940.0,442,3397.0
1749,2410,2410,402950,47158883.0,0,0,1,14,0.0,200141.0,25893.0,-3077,2540.0
1750,2416,2416,402951,36422592.0,0,0,5,16,0.0,1216637.0,1768352.0,17867,5721.0
1751,2417,2417,402951,44645546.0,0,0,5,16,0.0,1216637.0,13366524.0,393016,4086.0
1752,2419,2419,402951,36413151.0,0,0,2,16,0.0,1216637.0,2043521.0,48070,6077.0
1753,2421,2421,402951,45979341.0,0,0,2,16,0.0,1216637.0,215940.0,442,3397.0
1754,2422,2422,402951,36598089.0,0,0,10,16,0.0,1216637.0,1164304.0,34201,5325.0
1755,2423,2423,402951,46536442.0,1,0,1,16,0.0,1216637.0,0.0,-,3004.0
1756,2424,2424,402951,47158883.0,0,0,1,16,0.0,1216637.0,25893.0,-3077,2540.0
1757,2429,2429,402951,36627330.0,0,0,3,16,0.0,1216637.0,1695898.0,3016,5782.0
1758,2430,2430,402951,36690147.0,0,0,3,16,0.0,1216637.0,2438344.0,-34573,4937.0
1759,2433,2433,402943,44645546.0,0,0,5,8,0.0,419656.0,13366524.0,393016,4086.0
1760,2434,2434,402943,36413151.0,0,0,2,8,0.0,419656.0,2043521.0,48070,6077.0
1761,2438,2438,402943,36598089.0,0,0,10,8,0.0,419656.0,1164304.0,34201,5325.0
1762,2439,2439,402943,36716910.0,0,0,2,8,0.0,419656.0,243374.0,2995,4878.0
1763,2440,2440,402944,36413151.0,0,0,2,6,0.0,138947.0,2043521.0,48070,6077.0
1764,2441,2441,402944,44645546.0,0,0,5,6,0.0,138947.0,13366524.0,393016,4086.0
1765,2444,2444,402944,36598089.0,0,0,10,6,0.0,138947.0,1164304.0,34201,5325.0
1766,2445,2445,402944,36716910.0,0,0,2,6,0.0,138947.0,243374.0,2995,4878.0
1767,2446,2446,401418,36399281.0,0,0,10,1,3.6787,117051.0,4180377.0,35613,6901.0
1768,2448,2448,403212,47723220.0,0,0,0,9,0.0,437360.0,27727.0,15061,2217.0
1769,2449,2449,403212,36627330.0,0,0,3,9,0.0,437360.0,1695898.0,3016,5782.0
1770,2451,2451,403212,45979341.0,0,0,2,9,0.0,437360.0,215940.0,442,3397.0
1771,2454,2454,403212,48290840.0,0,0,3,9,0.0,437360.0,354876.0,36649,1671.0
1772,2455,2455,403562,31360696.0,0,0,10,3,0.0,2523150.0,7983309.0,882415,9687.0
1773,2457,2457,403215,47723220.0,0,0,0,10,0.0,506250.0,27727.0,15061,2217.0
1774,2461,2461,403215,46346163.0,0,0,2,10,0.0,506250.0,610870.0,2534,3156.0
1775,2463,2463,403215,48290840.0,0,0,3,10,0.0,506250.0,354876.0,36649,1671.0
1776,2465,2465,403214,47723220.0,0,0,0,12,0.0,385840.0,27727.0,15061,2217.0
1777,2467,2467,403214,45979341.0,0,0,2,12,0.0,385840.0,215940.0,442,3397.0
1778,2471,2471,403214,48290840.0,0,0,3,12,0.0,385840.0,354876.0,36649,1671.0
1779,2472,2472,403214,36692271.0,0,0,1,12,0.0,385840.0,263328.0,35209,4934.0
1780,2474,2474,402680,47723220.0,0,0,0,9,0.0,556160.0,27727.0,15061,2217.0
1781,2475,2475,402680,36627330.0,0,0,3,9,0.0,556160.0,1695898.0,3016,5782.0
1782,2479,2479,402680,48290840.0,0,0,3,9,0.0,556160.0,354876.0,36649,1671.0
1783,2481,2481,410416,31708030.0,0,0,25,1,47.7774,55029.0,96596224.0,1273538,9115.0
1784,2482,2482,410416,31424562.0,0,0,20,1,0.0,105374.0,4864499.0,746560,10023.0
1785,2483,2483,410416,36621064.0,0,0,3,1,2.0974,42099.0,752522.0,37842,6037.0
1786,2484,2484,410416,36621064.0,0,0,3,1,0.0,22686.0,752522.0,37842,6037.0
1787,2485,2485,410416,31424562.0,0,0,20,1,0.0,64950.0,4864499.0,746560,10023.0
1788,2487,2487,411512,36249297.0,0,0,10,3,1.9995,182550.0,2050767.0,35659,6552.0
1789,2489,2489,403311,44834942.0,0,0,2,7,0.0,435469.0,907091.0,-29619,3962.0
1790,2491,2491,403311,44645546.0,0,0,5,7,0.0,435469.0,13366524.0,393016,4086.0
1791,2494,2494,403311,36413151.0,0,0,2,7,0.0,435469.0,2043521.0,48070,6077.0
1792,2496,2496,403300,44834942.0,0,0,2,7,0.0,320080.0,907091.0,-29619,3962.0
1793,2497,2497,403300,44645546.0,0,0,5,7,0.0,320080.0,13366524.0,393016,4086.0
1794,2500,2500,403300,36413151.0,0,0,2,7,0.0,320080.0,2043521.0,48070,6077.0
1795,2503,2503,403284,44834942.0,0,0,2,7,0.0,609681.0,907091.0,-29619,3962.0
1796,2504,2504,403284,44645546.0,0,0,5,7,0.0,609681.0,13366524.0,393016,4086.0
1797,2507,2507,403284,36413151.0,0,0,2,7,0.0,609681.0,2043521.0,48070,6077.0
1798,2510,2510,403309,44834942.0,0,0,2,8,0.0,400466.0,907091.0,-29619,3962.0
1799,2511,2511,403309,44645546.0,0,0,5,8,0.0,400466.0,13366524.0,393016,4086.0
1800,2515,2515,403309,36413151.0,0,0,2,8,0.0,400466.0,2043521.0,48070,6077.0
1801,2517,2517,402996,36014354.0,0,0,50,9,19.283900000000006,465159.0,5529508.0,-802744,8550.0
1802,2518,2518,403022,46239367.0,0,0,20,2,12.1291,1237067.0,4243488.0,174994,3234.0
1803,2519,2519,411021,36847470.0,0,0,10,2,0.0399,671059.0,4904719.0,222199,4583.0
1804,2520,2520,403714,36628484.0,0,0,25,2,0.0,27995.0,5632254.0,527784,5748.0
1805,2521,2521,401939,35860073.0,0,0,50,4,46.6028,345333.0,6079416.0,207167,6160.0
1806,2522,2522,407996,48293750.0,0,0,5,1,0.7120000000000001,788254.0,1099006.0,67513,1700.0
1807,2523,2523,405965,17317282.0,0,0,500,12,31.7454,1054919.0,146410075.0,4344207,10552.0
1808,2528,2528,405076,36458872.0,1,0,1,3,0.8744999999999999,57287.0,1569093.0,-344449,7773.0
1809,2529,2529,408356,44834942.0,0,0,2,2,0.0693,72160.0,907091.0,-29619,3962.0
